Date,Close,High,Low,Open,Volume,return,log_return,volatility_20d,annualized_volatility_20d,momentum_20d,momentum_60d,sma_20,sma_50,sma_200,distance_from_sma20,running_max,drawdown,walk_forward_regime,regime_confidence,regime_label,momentum_signal,mean_reversion_signal,momentum_position,mean_reversion_position,tradable_regime,momentum_return,mean_reversion_return
2019-06-19,263.3202819824219,263.85040551806713,261.8916384024987,262.8620279852303,78674400,0.0022572768225421,0.0022547330005697,0.0083029342055583,0.131804994360235,0.0228612445069307,0.050243536957653,255.79563217163087,258.22370697021483,247.78981819152833,0.0294166469806731,264.1919250488281,-0.0032992797423507,0,0.9957544996869344,Intermediate,1.0,0.0,1.0,0.0,0,0.0022572768225421,0.0
2019-06-20,265.8360595703125,266.24040445572706,263.3831180221202,265.9978139768675,116570000,0.0095540592959662,0.0095087079025678,0.0084427824291801,0.1340250160862184,0.0358153465056323,0.0524327638974022,256.25522232055664,258.37735260009765,247.83382774353024,0.0373878712129072,265.8360595703125,0.0,0,0.9932402111374128,Intermediate,1.0,0.0,1.0,0.0,0,0.0095540592959662,0.0
2019-06-21,265.4497985839844,266.822182181022,265.23311368814433,265.5671787539079,83309500,-0.0014530044831105,-0.0014540611177785,0.0078227560784835,0.1241824029047173,0.0471042644874353,0.056427687686134,256.8522888183594,258.50566131591796,247.87811973571775,0.0334725838153031,265.8360595703125,-0.0014530044831105,0,0.7989531223172225,Intermediate,1.0,0.0,1.0,0.0,0,-0.0014530044831105,-0.0
2019-06-24,265.12469482421875,265.97338627298683,264.9711913645555,265.6573967423069,47582700,-0.0012247278449629,-0.00122547843702,0.0078631659435012,0.1248238896248209,0.0434550016046491,0.051149616965753,257.4043487548828,258.6289059448242,247.92423904418945,0.0299930677421762,265.8360595703125,-0.0026759527930242,1,0.5040025777105711,Low-Volatility / Bull,1.0,0.0,1.0,0.0,0,-0.0012247278449629,-0.0
2019-06-25,262.5243835449219,265.2059687471691,262.41604112123906,265.1788831412484,82028700,-0.0098078803297478,-0.0098562944077785,0.0079027927343488,0.1254529454278508,0.0429207069078956,0.0343180601748724,257.9445495605469,258.6651022338867,247.96120803833008,0.0177551105157194,265.8360595703125,-0.0124575876980101,1,0.5458928300920718,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0098078803297478,-0.0
2019-06-26,262.26251220703125,263.92382683504434,262.15416979385975,263.418210537563,51584900,-0.0009975124381,-0.0009980102847318,0.0076660200764912,0.1216942960081454,0.0489191260002033,0.0211761289261571,258.5561149597168,258.69947357177733,247.99934700012207,0.0143349819743845,265.8360595703125,-0.0134426735374327,1,0.9257441069720368,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0009975124381,-0.0
2019-06-27,263.1924743652344,263.6980906365372,262.64172460878746,263.02092303525444,40355200,0.0035459210330031,0.0035396490772173,0.0076699318103067,0.12175639285737,0.0497713470903027,0.0242955563059095,259.1800338745117,258.7490316772461,248.03992179870605,0.0154812870063338,265.8360595703125,-0.0099444191632659,1,0.9886274431269032,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0035459210330031,0.0
2019-06-28,264.54681396484375,265.04339252576335,263.65296153358025,264.1675879780534,59350900,0.0051458143051992,0.005132619847563,0.0067030855603924,0.1064081844575189,0.0695862089813372,0.0279484799028955,260.04059143066405,258.83843475341797,248.0830630493164,0.0173289197251391,265.8360595703125,-0.004849776992454,1,0.9995551825798864,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0051458143051992,0.0
2019-07-01,266.9485168457031,268.08616730223594,265.7476574629136,267.86945491993043,78705600,0.009078555303178,0.0090375929526318,0.0066652642071279,0.1058077890876032,0.082048323721545,0.034535616351194,261.05268478393555,258.96563018798827,248.1379029083252,0.0225848359561877,266.9485168457031,0.0,1,0.9975279601478712,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.009078555303178,0.0
2019-07-02,267.6437072753906,267.6978784773819,266.0636495912675,266.90333077615117,61504500,0.0026042116206599,0.002600826537286,0.0051970009011815,0.0824998316874299,0.0618173633730931,0.0322338679711746,261.83177490234374,259.1022366333008,248.1886489105225,0.0221972003788102,267.6437072753906,0.0,1,0.9998324437130384,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0026042116206599,0.0
2019-07-03,269.7835998535156,269.8016752933706,268.1764562858047,268.3209220345233,40898900,0.0079953031584754,0.0079635100733165,0.0051609084907832,0.0819268824346456,0.0611157676884956,0.0396944191160584,262.6086944580078,259.23473663330077,248.24987312316895,0.027321659742896,269.7835998535156,0.0,1,0.999862314120854,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0079953031584754,0.0
2019-07-05,269.4766540527344,269.63919526156394,267.26458916274504,268.5557157881623,51677300,-0.0011377481839071,-0.0011383959107187,0.0051694442945984,0.0820623841194554,0.0530608336202447,0.0438609733351318,263.2876037597656,259.3727786254883,248.31638008117676,0.0235068047435149,269.7835998535156,-0.0011377481839071,1,0.999928406160512,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0011377481839071,-0.0
2019-07-08,267.99578857421875,269.2959522434822,267.45404911969007,268.1673398607197,45841800,-0.0054953386731075,-0.0055104935931193,0.0051627549575694,0.0819561941861674,0.0368976123226851,0.03459550958655,263.7644302368164,259.4844381713867,248.36853202819825,0.0160421870894544,269.7835998535156,-0.0066268345454193,1,0.9997892788137208,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0054953386731075,-0.0
2019-07-09,268.3299865722656,268.6279282653834,266.7860517816925,266.840222998623,41101300,0.0012470270515252,0.0012462501590951,0.0051225494952087,0.081317952257651,0.0334482949514796,0.0361732857771479,264.198664855957,259.5783432006836,248.42098335266112,0.015637178630562,269.7835998535156,-0.0053880713358382,1,0.999828268833909,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0012470270515252,0.0
2019-07-10,269.6120300292969,270.5600812739369,268.8626432853066,269.39534519807506,58448500,0.0047778612946263,0.0047664835418412,0.005147427752959,0.0817128823560099,0.0386374460277849,0.0341272103377054,264.7001449584961,259.6896224975586,248.4693970489502,0.0185564124703103,269.7835998535156,-0.0006359534987,1,0.9998663709054368,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0047778612946263,0.0
2019-07-11,270.2441101074219,270.4878805839635,269.2419150387237,270.25314782826575,50826100,0.0023444060639887,0.0023416622316936,0.0050745149349321,0.080555427252681,0.0429132881316567,0.0372304364366915,265.25613861083986,259.8108486938477,248.5221585845947,0.0188043583937558,270.2441101074219,0.0,1,0.9999281708829204,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0023444060639887,0.0
2019-07-12,271.4539489746094,271.5261956250817,270.42466841458145,270.73164779402924,40326000,0.004476837133311,0.0044668459062512,0.0050824286475326,0.0806810535456109,0.0432775300263263,0.0411920972434463,265.8191650390625,259.995983581543,248.58528297424317,0.021197809174966,271.4539489746094,0.0,1,0.9999217111187236,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.004476837133311,0.0
2019-07-15,271.54425048828125,271.88735320178154,271.03863413807807,271.88735320178154,33900000,0.0003326586848817,0.0003326033662492,0.0050442482472832,0.080074958481509,0.0447790355701931,0.0440931159495114,266.40108184814454,260.1942477416992,248.65005882263185,0.0193061101871516,271.54425048828125,0.0,1,0.9999401540690528,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0003326586848817,0.0
2019-07-16,270.6685485839844,271.6617337754064,270.3615690800967,271.45405901364336,36650100,-0.0032248957682669,-0.0032301069513225,0.0051755870853068,0.0821598978988773,0.0410136954498072,0.0386808857084903,266.9342697143555,260.32378021240237,248.7143253326416,0.0139895071308189,271.54425048828125,-0.0032248957682669,1,0.999887010361884,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0032248957682669,-0.0
2019-07-17,268.8265075683594,270.8038392241641,268.8265075683594,270.64132560824015,36036300,-0.0068055229366755,-0.0068287861133605,0.005133242777041,0.0814877028442156,0.0232152319780845,0.0307235863615424,267.2392333984375,260.4382162475586,248.76578025817872,0.0059395252326419,271.54425048828125,-0.0100084716028232,1,0.9990693108506216,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0068055229366755,-0.0
2019-07-18,269.8107604980469,270.1899866381552,267.8876268463099,268.3300343814097,51392600,0.0036612941878033,0.0036546079654202,0.0051585670807457,0.0818897137025868,0.0246486084047954,0.0252781427178672,267.5637573242187,260.6602127075195,248.8220221710205,0.0083980102398746,271.54425048828125,-0.0063838213739281,1,0.9994085148350962,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0036612941878033,0.0
2019-07-19,268.31195068359375,270.93032731709434,268.1403993042997,270.90324170741786,58678600,-0.0055550409171467,-0.0055705275361055,0.0049787136918541,0.0790346296658302,0.0093136014628083,0.0218505416581484,267.6875518798828,260.85942413330076,248.86627891540527,0.0023325657070192,271.54425048828125,-0.0119033999021348,1,0.9968190346936552,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0055550409171467,-0.0
2019-07-22,268.9710693359375,269.5128091364652,268.19459674660476,268.7092233807768,43638100,0.0024565385576917,0.002453526199157,0.0049757626495487,0.0789877833215387,0.0132652982625602,0.0249921412932099,267.86361541748045,261.0874496459961,248.91458747863769,0.0041343947244609,271.54425048828125,-0.0094761025052703,1,0.9982300378571703,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0024565385576917,0.0
2019-07-23,270.8941955566406,270.8941955566406,269.25996619761105,270.09063745855633,44564500,0.0071499370748353,0.0071244974638502,0.0051569270261822,0.0818636786435163,0.0217614610975682,0.0275360545576848,268.15209045410154,261.32805999755857,248.9717993927002,0.0102259322233717,271.54425048828125,-0.0023939189670623,1,0.9985708404734096,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0071499370748353,0.0
2019-07-24,272.1672668457031,272.1672668457031,270.04546903159616,270.1357635765845,47213200,0.0046995148288302,0.0046885065844823,0.0045249983669458,0.0718321221714724,0.0367313815599579,0.0307489534318339,268.6342346191406,261.7242379760742,249.04551612854004,0.0131518316404144,272.1672668457031,0.0,1,0.9999305523766268,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0046995148288302,0.0
2019-07-25,270.8670654296875,271.76995564778645,270.0634799096485,271.71578443902234,55394100,-0.004777214508873,-0.0047886618703233,0.0047232308590679,0.0749789654270392,0.0328089331191328,0.025301666608523,269.06446228027346,262.04876831054685,249.11993614196777,0.0066995214980725,272.1672668457031,-0.004777214508873,1,0.9998528150233672,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.004777214508873,-0.0
2019-07-26,272.68182373046875,272.8804606370098,271.4267933768651,271.55321120558057,45084100,0.0066998115769534,0.0066774675842088,0.0048418643834744,0.0768622142434469,0.0360547898951926,0.0399875321211991,269.53892974853517,262.3797619628906,249.2034299468994,0.0116602599293011,272.68182373046875,0.0,1,0.9998598329529635,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0066998115769534,0.0
2019-07-29,272.1852722167969,272.68187835964795,271.6345224202421,272.56449822490094,38126500,-0.0018209923451395,-0.0018226523672645,0.0048378580779917,0.0767986161155467,0.0288737487988353,0.0403401279766564,269.9208526611328,262.65338317871095,249.2863084411621,0.008389198290311,272.68182373046875,-0.0018209923451395,1,0.9998120426182094,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0018209923451395,-0.0
2019-07-30,271.5170593261719,271.9233708139945,270.4064947990668,270.78572069130223,45849000,-0.0024549928259629,-0.0024580112620219,0.0045581495703822,0.0723583812112044,0.017113945919053,0.0277265638455448,270.14927978515624,262.94706481933594,249.40631301879884,0.0050630508513789,272.68182373046875,-0.004271514647959,1,0.999529008251932,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0024549928259629,-0.0
2019-07-31,268.5466003417969,271.9505137105572,266.53317301954223,271.7608869474775,104245200,-0.0109402296553551,-0.011000514054467,0.005240292735653,0.0831870682542975,0.0033734888654686,0.0206833797004319,270.1944244384766,263.21530181884765,249.53872512817384,-0.0060986606222694,272.68182373046875,-0.0151650129520892,1,0.9735208939023904,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0109402296553551,-0.0
2019-08-01,266.2081604003906,271.65258755474997,265.4136125645929,268.70014633011544,142646600,-0.0087077622223851,-0.0087458963203413,0.0052604043338539,0.0835063299781432,-0.0132529903784601,0.0289791493658462,270.0156524658203,263.3907650756836,249.64263565063476,-0.014101004999744,272.68182373046875,-0.0237407218475881,1,0.7557560904353289,Low-Volatility / Bull,-1.0,0.0,1.0,0.0,1,-0.0087077622223851,-0.0
2019-08-02,264.20361328125,265.55794800387605,262.65064169714503,265.3141776732472,116749700,-0.0075299987653484,-0.0075584923338603,0.0054809308416133,0.0870070797603166,-0.0195677090841883,0.0226522262061614,269.7520004272461,263.54195220947264,249.74341598510745,-0.0205684745143995,272.68182373046875,-0.0310919530067358,0,0.866274544774733,Intermediate,-1.0,0.0,-1.0,0.0,1,0.0075299987653484,-0.0
2019-08-05,256.2583312988281,260.2220053837113,254.36225615994783,260.1136629564653,178745400,-0.0300725712405907,-0.0305340259954927,0.008481831786914,0.1346449054227433,-0.043797170611657,-0.0050916778070074,269.1651275634766,263.5969494628906,249.77778869628904,-0.0479512200613903,272.68182373046875,-0.0602295092755224,2,0.5911317560800724,High-Volatility / Stress,-1.0,1.0,-1.0,0.0,0,0.0300725712405907,-0.0
2019-08-06,259.8518371582031,260.0685495834864,256.67367297899784,258.1453886890081,120711700,0.0140229815794146,0.0139255691916621,0.0092055051839743,0.1461328644570728,-0.0315959819562663,0.0038172956028597,268.74122009277346,263.7123162841797,249.82990615844727,-0.0330778543444194,272.68182373046875,-0.0470511249952155,2,0.8261929352021027,High-Volatility / Stress,-1.0,0.0,-1.0,1.0,2,-0.0140229815794146,0.0140229815794146
2019-08-07,260.0052795410156,260.77274168505596,254.65114752446223,256.7819550684586,140572300,0.0005904995111467,0.0005903252349137,0.00910071262694,0.144469334186092,-0.0356317575563573,0.03030179535604,268.26088256835936,263.87801452636717,249.90080139160156,-0.0307745316734354,272.68182373046875,-0.0464884091503774,2,0.8069164748356793,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,-0.0005904995111467,0.0
2019-08-08,265.106689453125,265.106689453125,260.9443777056149,261.4951276540409,87713900,0.0196204089436753,0.0194304099374567,0.0102583194788179,0.1628457732624118,-0.0190102964769695,0.0411016265879631,268.0040115356445,264.17952423095704,249.9978705596924,-0.0108107414733013,272.68182373046875,-0.0277801218053732,2,0.9761641784326078,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,-0.0196204089436753,0.0
2019-08-09,263.3008728027344,264.76355072411707,261.52217775603447,264.167639801697,93730000,-0.0068116600683134,-0.0068349653166696,0.0102569445568942,0.1628239470535188,-0.0300348409101154,0.0279884112095192,267.59635772705076,264.431259765625,250.09142478942871,-0.0160521053455361,272.68182373046875,-0.0344025531272922,2,0.985617519316831,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,0.0068116600683134,-0.0
2019-08-12,260.0956115722656,263.2918233491414,259.1475602385619,261.80205988649254,65527600,-0.0121733786764548,-0.0122480811238129,0.0105189100983221,0.166982521101638,-0.0421612274810794,0.006156186538343,267.02392578125,264.6864587402344,250.17517784118652,-0.0259464173059164,272.68182373046875,-0.0461571364970916,0,0.9960065390197544,Intermediate,-1.0,0.0,-1.0,0.0,2,0.0121733786764548,-0.0
2019-08-13,264.1405944824219,265.5852247370545,259.4545907653121,259.79769355061575,94299800,0.0155519075685457,0.0154322160136405,0.0112271938967582,0.1782261778315469,-0.024117889336289,0.0284527994203356,266.69752807617186,265.03513763427736,250.31602127075195,-0.0095873914250143,272.68182373046875,-0.0313230604489773,0,0.9913781123933766,Intermediate,-1.0,0.0,-1.0,0.0,0,-0.0155519075685457,0.0
2019-08-14,256.33056640625,260.7005524202266,256.20417608457865,260.09563131231886,135622100,-0.0295676932637918,-0.0300136297215885,0.0128640156921733,0.2042099182987391,-0.0464832924220904,0.0046869979033534,266.0727310180664,265.1205108642578,250.3966470336914,-0.0366146676306896,272.68182373046875,-0.0599646030693307,2,0.9770823263667074,High-Volatility / Stress,-1.0,1.0,-1.0,0.0,0,0.0295676932637918,-0.0
2019-08-15,257.00775146484375,257.9016317136364,254.96723786093705,257.2154261800236,99556600,0.0026418427895193,0.0026383592568055,0.012841159418325,0.203847086199738,-0.0474518103339166,-0.0016596270817946,265.4325805664063,265.17576171875,250.5017818450928,-0.0317399962114099,272.68182373046875,-0.0574811773340564,2,0.9958328559789332,High-Volatility / Stress,-1.0,0.0,-1.0,1.0,2,-0.0026418427895193,0.0026418427895193
2019-08-16,260.7998046875,261.23317429061143,257.06182653655287,258.6599596100818,83018300,0.0147546258859627,0.0146468353724146,0.0133665715120864,0.2121877446152487,-0.0279978061989211,0.0161918608695486,265.0569732666016,265.27378845214844,250.63241386413577,-0.0160613340091965,272.68182373046875,-0.0435746647151424,2,0.9993963835301974,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,-0.0147546258859627,0.0
2019-08-19,263.9419250488281,264.6190928142968,263.13836696189935,263.815534727368,53571800,0.0120480165431609,0.0119760169167285,0.013678139888894,0.2171337392637982,-0.0186977145888805,0.0411562441182644,264.8055160522461,265.3834417724609,250.76136878967284,-0.0032612273954579,272.68182373046875,-0.0320516364533323,2,0.9996707314343406,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,-0.0120480165431609,0.0
2019-08-20,261.91943359375,263.9689845752752,261.7930432847781,263.43628262555785,51596400,-0.0076626381151989,-0.0076921469670631,0.0136228661343225,0.2162562956120473,-0.0331301375596071,0.0308400097624157,264.3567779541016,265.4289245605469,250.86749336242676,-0.0092199049300515,272.68182373046875,-0.0394686744773894,2,0.9998173187868084,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,0.0076626381151989,-0.0
2019-08-21,264.05029296875,264.4204537634302,263.3911730960728,264.07737857699556,49524700,0.0081355527757633,0.0081026375680437,0.0137276823186432,0.217920200954572,-0.0298234757288237,0.0489826296652684,263.95092926025393,265.5182818603516,250.97146476745604,0.0003764476555341,272.68182373046875,-0.0316542211858262,2,0.9997003447353928,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,-0.0081355527757633,0.0
2019-08-22,263.968994140625,265.3865385206094,262.1993368727227,264.75453184479977,51666400,-0.0003078914520826,-0.0003079388603871,0.0137065620716992,0.2175849274283187,-0.025466629832312,0.0557442018498057,263.6060256958008,265.6151770019531,251.08223403930663,0.0013769353104358,272.68182373046875,-0.0319523665737835,2,0.9997050203331256,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,0.0003078914520826,-0.0
2019-08-23,257.1883544921875,264.33022137754676,255.94236124171604,262.6689062282616,149161500,-0.0256872579694917,-0.0260229364976875,0.0146077682925816,0.2318911326709545,-0.0568188558603587,0.0258232725018423,262.8313522338867,265.55507568359377,251.15242958068848,-0.0214700327557485,272.68182373046875,-0.0568188558603587,2,0.99999985445994,High-Volatility / Stress,-1.0,1.0,-1.0,0.0,2,0.0256872579694917,-0.0
2019-08-26,260.0323181152344,260.0323181152344,257.84731220730464,259.373198500566,72423800,0.0110579020137293,0.0109972104198476,0.0149342749476546,0.2370742651353389,-0.0446495653588582,0.0513337022552977,262.2237045288086,265.55760375976564,251.229151763916,-0.0083569348450474,272.68182373046875,-0.0463892511872655,2,0.999994592447434,High-Volatility / Stress,-1.0,0.0,-1.0,1.0,2,-0.0110579020137293,0.0110579020137293
2019-08-27,259.0121154785156,261.7930328129497,258.253690992949,261.42284451272855,66668900,-0.0039233686186139,-0.0039310852192647,0.0149393343608672,0.2371545808301802,-0.0460558311830938,0.0498789380391728,261.5984573364258,265.5377502441406,251.27458030700683,-0.009886686199315,272.68182373046875,-0.0501306176735303,2,0.9999961670192324,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,0.0039233686186139,-0.0
2019-08-28,260.8359680175781,260.99848164367427,257.5494344017355,258.3530199208042,59696700,0.007041572305191,0.0070168962062298,0.0149297756707581,0.2370028413288513,-0.0287124555455363,0.0348091597323321,261.21292572021486,265.4999249267578,251.33139625549316,-0.0014431050898319,272.68182373046875,-0.0434420437373912,2,0.9999921204690808,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,-0.007041572305191,0.0
2019-08-29,264.1676330566406,264.6913248632864,262.3889380553566,263.3911606210267,57899400,0.0127730276785982,0.0126921406141688,0.0151436499757832,0.2403979906663914,-0.0076651569984967,0.0390269864496999,261.1108993530273,265.51687194824217,251.4170548248291,0.0117066492099227,272.68182373046875,-0.0312239024858654,2,0.9999964496473056,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,-0.0127730276785982,0.0
2019-08-30,264.05029296875,265.6664468507787,263.12031701361735,265.6483989632906,62901200,-0.0004441879822024,-0.0004442866629071,0.015047563900114,0.23887267150233,-0.0005803111872538,0.0318557004827864,261.10323333740234,265.4811566162109,251.525206451416,0.0112869518836613,272.68182373046875,-0.0316542211858262,2,0.999996380475934,High-Volatility / Stress,-1.0,0.0,-1.0,0.0,2,0.0004441879822024,-0.0
2019-09-03,262.50628662109375,263.26471107882736,261.1790369315544,262.35281071811187,69101400,-0.0058473949424436,-0.0058645578946608,0.0133747557340636,0.2123176651114058,0.024381471972436,0.0156582805469187,261.41563110351564,265.42228637695314,251.627905960083,0.0041721128647667,272.68182373046875,-0.0373165213954009,2,0.9997549103433316,High-Volatility / Stress,1.0,0.0,-1.0,0.0,2,0.0058473949424436,-0.0
2019-09-04,265.4858703613281,265.5039182477998,263.9238602297381,264.6732746057014,46887300,0.0113505233668371,0.0112865895101219,0.0132536576388708,0.2103952924466622,0.0216817139518428,0.022494442620683,261.69733276367185,265.4295098876953,251.7537745666504,0.0144767910228476,272.68182373046875,-0.0263895600766314,2,0.999121798455186,High-Volatility / Stress,1.0,0.0,1.0,0.0,2,0.0113505233668371,0.0
2019-09-05,268.8987731933594,269.8106735830968,265.44972592383255,267.96879736456265,83258100,0.0128553087491483,0.0127733806611366,0.0135073802479658,0.2144230140006224,0.0342050502514539,0.0358897375581017,262.1420074462891,265.55699768066404,251.88416763305665,0.0257752117369236,272.68182373046875,-0.0138734972700224,2,0.9996640612575922,High-Volatility / Stress,1.0,0.0,1.0,0.0,2,0.0128553087491483,0.0
2019-09-06,269.1063537597656,269.7474254993275,268.53755620454444,269.2147237052525,49584300,0.0007719654647029,0.0007716676526208,0.0128373278059125,0.203786261238355,0.0150869988037318,0.038522512646651,262.3419906616211,265.6938745117188,252.01244094848633,0.0257845230231155,272.68182373046875,-0.0131122416660866,2,0.9975286692900096,High-Volatility / Stress,1.0,0.0,1.0,0.0,2,0.0007719654647029,0.0
2019-09-09,269.2419128417969,270.1808989649801,268.3028991645869,270.0906319733859,51260300,0.0005037379464933,0.000503611113126,0.0127118056735416,0.2017936591606268,0.0225636929183805,0.0347760232267866,262.63904266357423,265.81486328125,252.16198150634764,0.0251404745892276,272.68182373046875,-0.012615108853284,2,0.9969089748393832,High-Volatility / Stress,1.0,0.0,1.0,0.0,2,0.0005037379464933,0.0
2019-09-10,269.1787109375,269.24191987648885,267.22846442804376,268.4834677166774,57947100,-0.0002347402142177,-0.0002347677700142,0.012325513426148,0.1956614598406527,0.0349221553963463,0.0356775129784818,263.09319763183595,265.9075012207031,252.33335174560543,0.0231306372055271,272.68182373046875,-0.0128468877941472,2,0.9946020991662524,High-Volatility / Stress,1.0,0.0,1.0,0.0,2,-0.0002347402142177,-0.0
2019-09-11,271.0928039550781,271.1740607730114,268.83557827685104,269.4856603743414,68821100,0.0071108633030885,0.0070857003311806,0.0119688529840258,0.1899996508465538,0.0263201098879897,0.0426454168078567,263.44080810546876,265.9903869628906,252.51029037475587,0.0290463573378725,272.68182373046875,-0.005827376954033,2,0.9830949053726248,High-Volatility / Stress,1.0,0.0,1.0,0.0,2,0.0071108633030885,0.0
2019-09-12,272.03173828125,273.08810416057753,271.2371906654044,271.995614965798,72908700,0.0034635162293996,0.0034575320705707,0.009499596015473,0.1508014116751308,0.0612536073833493,0.0354150738653271,264.2258666992187,266.0781475830078,252.69979469299315,0.0295424202011118,272.68182373046875,-0.0023840439392884,2,0.7521153716801416,High-Volatility / Stress,1.0,0.0,1.0,0.0,2,0.0034635162293996,0.0
2019-09-13,271.8512878417969,272.8264249779895,271.4810994432451,272.47428446935595,62104800,-0.0006633433311614,-0.0006635634406931,0.0095352042719469,0.1513666752226343,0.0577552089084891,0.032397830486694,264.9680435180664,266.11950134277345,252.8694973754883,0.0259776395384869,272.68182373046875,-0.0030458058308016,0,0.7227566002434029,Intermediate,1.0,0.0,1.0,0.0,2,-0.0006633433311614,-0.0
2019-09-16,271.0115661621094,271.896408609539,270.3705217396185,270.7226346420475,58191200,-0.0030889008705972,-0.003093681371759,0.0091917699625728,0.1459148245768877,0.0391555564500727,0.0194687906530151,265.4786315917969,266.15019958496094,253.03099914550785,0.0208413556192348,272.68182373046875,-0.0061252985091163,0,0.9744010612148192,Intermediate,1.0,0.0,1.0,0.0,0,-0.0030889008705972,-0.0
2019-09-17,271.69775390625,271.7880208906066,270.64136015983695,270.8129115165538,41475500,0.0025319500339338,0.0025287500487768,0.0088833524744837,0.1410188487360853,0.0293846036622906,0.0235372388888397,265.86642303466795,266.22423889160154,253.16844985961913,0.021933310739362,272.68182373046875,-0.0036088574249505,0,0.9979701736020776,Intermediate,1.0,0.0,1.0,0.0,0,0.0025319500339338,0.0
2019-09-18,271.8601989746094,271.96854137173096,269.27791910913567,271.30942171721796,73375800,0.0005978888894879,0.0005977102251366,0.0086238074389524,0.1368986990278618,0.0379535235108898,0.0254050425399126,266.36346130371095,266.29484313964844,253.30938064575196,0.0206362300744806,272.68182373046875,-0.0030131262312207,0,0.9981210230748732,Intermediate,1.0,0.0,1.0,0.0,0,0.0005978888894879,0.0
2019-09-19,271.8422546386719,273.2417514204653,271.50818956843375,272.24856637784467,76560500,-6.600574856185926e-05,-6.600792703714265e-05,0.0085058745485212,0.1350265724310056,0.0295093846793952,0.0354933548188127,266.75305938720703,266.3394476318359,253.44279541015624,0.0190783013441566,272.68182373046875,-0.0030789330961301,0,0.9974532886742348,Intermediate,1.0,0.0,1.0,0.0,0,-6.600574856185926e-05,-0.0
2019-09-20,270.5577087402344,272.72559424976635,269.76857139785557,272.44438033573425,89565000,-0.0047253356552126,-0.0047365353492102,0.0086117065120302,0.1367066027682454,0.0249601837558972,0.0316293642709213,267.0824951171875,266.34571960449216,253.55355613708497,0.0130117611096978,272.68182373046875,-0.0077897197590036,0,0.9983672516602324,Intermediate,1.0,0.0,1.0,0.0,0,-0.0047253356552126,-0.0
2019-09-23,270.4941711425781,271.210755806665,269.64153310714704,269.89550862740805,43476800,-0.0002348393544286,-0.0002348669335077,0.005859335788914,0.0930140720729214,0.051735688719898,0.0277428022778916,267.747785949707,266.32652404785154,253.70424423217773,0.0102573591155183,272.68182373046875,-0.0080227297806728,0,0.6945375307379424,Intermediate,1.0,0.0,1.0,0.0,0,-0.0002348393544286,-0.0
2019-09-24,268.37176513671875,271.97279346935863,267.4102840114436,271.5827644184251,94869400,-0.0078464020015449,-0.0078773469912366,0.005937461509434,0.094254279437884,0.0320708098206035,0.0144585040150333,268.1647583007813,266.2630743408203,253.84614311218263,0.0007719390021609,272.68182373046875,-0.0158061822192089,1,0.766423901191549,Low-Volatility / Bull,1.0,0.0,1.0,0.0,0,-0.0078464020015449,-0.0
